정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
KUB352028117,중부공영주차장,35.88495623,129.0420634,2025-10-31,3259,37020,경상북도 경주시,경주BIS
KUB352028119,신당교 입구,35.85477995,129.1216776,2025-10-31,3258,37020,경상북도 경주시,경주BIS
KUB352028120,장산,35.74361721,129.322832,2025-10-31,4242,37020,경상북도 경주시,경주BIS
KUB352028121,안강농협주유소 건너편,35.99660659,129.2281745,2025-10-31,5515,37020,경상북도 경주시,경주BIS
KUB352028122,안강농협주유소 앞,35.99619394,129.2284401,2025-10-31,5514,37020,경상북도 경주시,경주BIS
KUB352028123,장산,35.74352646,129.3228653,2025-10-31,4243,37020,경상북도 경주시,경주BIS
KUB352028124,중부공영주차장,35.88496089,129.0419223,2025-10-31,3260,37020,경상북도 경주시,경주BIS
KUB352028125,윗마을,35.81648753,129.1481598,2025-10-31,1493,37020,경상북도 경주시,경주BIS
KUB352028126,윗마을,35.81645913,129.1482365,2025-10-31,1492,37020,경상북도 경주시,경주BIS
KUB352028128,석계초등학교,35.67796588,129.3089863,2025-10-31,4244,37020,경상북도 경주시,경주BIS
KUB352028129,석계초등학교,35.67786184,129.3090082,2025-10-31,4245,37020,경상북도 경주시,경주BIS
KUB352028130,동방한옥마을,35.80796074,129.2593523,2025-10-31,1396,37020,경상북도 경주시,경주BIS
KUB352028131,대자원입구,35.88672923,129.2859974,2025-10-31,5516,37020,경상북도 경주시,경주BIS
KUB352028132,서면행정복지센터,35.89213336,129.0520949,2025-10-31,3261,37020,경상북도 경주시,경주BIS
KUB352028133,천북면사무소건너,35.89470805,129.2716265,2025-10-31,5517,37020,경상북도 경주시,경주BIS
KUB352028134,천북면행정복지센터,35.89482036,129.2716436,2025-10-31,5518,37020,경상북도 경주시,경주BIS
KUB352028135,서왕교앞,35.67319589,129.4176701,2025-10-31,5519,37020,경상북도 경주시,경주BIS
KUB352028136,서왕교,35.6732985,129.4177202,2025-10-31,5520,37020,경상북도 경주시,경주BIS
KUB352028137,화산안길,35.93088663,129.2871495,2025-10-31,5521,37020,경상북도 경주시,경주BIS
KUB352028138,화산안길,35.93070999,129.2870807,2025-10-31,5522,37020,경상북도 경주시,경주BIS
KUB352028139,불국사매표소,35.78619988,129.3327353,2025-10-31,1495,37020,경상북도 경주시,경주BIS
KUB352028142,불국사매표소,35.7862976,129.3326912,2025-10-31,1496,37020,경상북도 경주시,경주BIS
KUB352028143,도리못앞,35.91770417,129.0585417,2025-10-31,3262,37020,경상북도 경주시,경주BIS
KUB352028144,도리못건너,35.91783099,129.0584943,2025-10-31,3263,37020,경상북도 경주시,경주BIS
KUB352028145,천군매립장삼거리,35.84056686,129.2733945,2025-10-31,1497,37020,경상북도 경주시,경주BIS
KUB352028146,부영1단지,35.67290118,129.3313452,2025-10-31,4246,37020,경상북도 경주시,경주BIS
KUB352028147,부영2단지,35.672621,129.331748,2025-10-31,4247,37020,경상북도 경주시,경주BIS
KUB352028148,성도아파트,35.67251652,129.3352679,2025-10-31,4248,37020,경상북도 경주시,경주BIS
KUB352028149,휴그린빌,35.90860357,129.278428,2025-10-31,5523,37020,경상북도 경주시,경주BIS
KUB352028150,휴그린빌건너,35.90859446,129.2785523,2025-10-31,5524,37020,경상북도 경주시,경주BIS
KUB352028151,부영1단지 하차,35.67287873,129.3314577,2025-10-31,4249,37020,경상북도 경주시,경주BIS
KUB352028152,부영2단지 하차,35.672705,129.331351,2025-10-31,4250,37020,경상북도 경주시,경주BIS
KUB352028153,건천행정복지센터,35.85027135,129.1024057,2025-10-31,3264,37020,경상북도 경주시,경주BIS
KUB352028154,서라벌문화회관.황리단길,35.83905207,129.2079282,2025-10-31,1498,37020,경상북도 경주시,경주BIS
KUB352028155,금장대삼거리,35.864567,129.200542,2025-10-31,5525,37020,경상북도 경주시,경주BIS
KUB352028156,건천행정복지센터,35.85036781,129.1025577,2025-10-31,3265,37020,경상북도 경주시,경주BIS
KUB352028157,현광사입구,35.739121,129.235005,2025-10-31,4251,37020,경상북도 경주시,경주BIS
KUB352028158,현광사입구 건너,35.73914228,129.2348177,2025-10-31,4252,37020,경상북도 경주시,경주BIS
KUB352028159,보불로삼거리,35.83187242,129.3022722,2025-10-31,1499,37020,경상북도 경주시,경주BIS
KUB352028160,석계교,35.67980654,129.3142492,2025-10-31,4253,37020,경상북도 경주시,경주BIS
KUB352028161,문산2리,35.67939076,129.3196982,2025-10-31,4254,37020,경상북도 경주시,경주BIS
KUB352028162,서경주역,35.88478,129.17995,2025-10-31,5526,37020,경상북도 경주시,경주BIS
KUB352028163,아화역,35.89752888,129.0516141,2025-10-31,3266,37020,경상북도 경주시,경주BIS
KUB352028164,서면보건소앞,35.8955988,129.0466651,2025-10-31,3267,37020,경상북도 경주시,경주BIS
KUB352028165,서면보건소건너,35.8954615,129.0466588,2025-10-31,3268,37020,경상북도 경주시,경주BIS
KUB352028166,미소지움아파트,35.7206632,129.3406146,2025-10-31,4255,37020,경상북도 경주시,경주BIS
KUB352028167,안강역(안강),35.970601,129.232869,2025-10-31,5527,37020,경상북도 경주시,경주BIS
KUB352028168,안강역(경주),35.970355,129.232662,2025-10-31,5528,37020,경상북도 경주시,경주BIS
KUB352028169,오정리,36.03563636,129.2524034,2025-10-31,5530,37020,경상북도 경주시,경주BIS
KUB352028170,오정리,36.03566842,129.2526151,2025-10-31,5529,37020,경상북도 경주시,경주BIS
KUB352028171,밀구,35.869359,129.093765,2025-10-31,3269,37020,경상북도 경주시,경주BIS
KUB352028173,송선저수지,35.82947822,129.0734313,2025-10-31,3270,37020,경상북도 경주시,경주BIS
KUB352028174,송선저수지,35.82944661,129.073566,2025-10-31,3271,37020,경상북도 경주시,경주BIS
KUB352028175,홍계다리,35.83316099,129.4120049,2025-10-31,2196,37020,경상북도 경주시,경주BIS
KUB352028176,기림사,35.83343471,129.4053191,2025-10-31,2197,37020,경상북도 경주시,경주BIS
KUB352028177,당수나무,35.82810918,129.4062481,2025-10-31,2198,37020,경상북도 경주시,경주BIS
KUB352028178,호암,35.82113929,129.4089748,2025-10-31,2199,37020,경상북도 경주시,경주BIS
KUB352028179,야분입구,35.81053698,129.4099707,2025-10-31,2200,37020,경상북도 경주시,경주BIS
KUB352028180,골굴암입구,35.80620602,129.4138659,2025-10-31,2201,37020,경상북도 경주시,경주BIS
KUB352028181,안동1리,35.80405682,129.4194804,2025-10-31,2202,37020,경상북도 경주시,경주BIS
KUB352028182,광석마을,35.73911277,129.1730029,2025-10-31,4256,37020,경상북도 경주시,경주BIS
KUB352028183,광석마을,35.73898558,129.1730602,2025-10-31,4267,37020,경상북도 경주시,경주BIS
KUB352028184,포항경주공항,35.983707,129.433375,2025-10-31,6055,37020,경상북도 경주시,경주BIS
KUB352028185,도초마을1호,35.80218949,129.1978899,2025-10-31,1500,37020,경상북도 경주시,경주BIS
KUB352028186,도초마을1호,35.80215739,129.1977978,2025-10-31,1501,37020,경상북도 경주시,경주BIS
KUB352028187,오류2리 마을회관,35.81236432,129.5091872,2025-10-31,2203,37020,경상북도 경주시,경주BIS
KUB352028188,신을 윗마을입구,35.75037025,129.1827764,2025-10-31,4268,37020,경상북도 경주시,경주BIS
KUB352028189,신을 윗마을입구,35.75026628,129.1827957,2025-10-31,4269,37020,경상북도 경주시,경주BIS
KUB352028190,신을 아랫마을입구,35.75069869,129.1862728,2025-10-31,4270,37020,경상북도 경주시,경주BIS
KUB352028191,신을 아랫마을입구,35.75059472,129.1862921,2025-10-31,4271,37020,경상북도 경주시,경주BIS
KUB352028192,남아골,35.89161075,129.2872866,2025-10-31,5534,37020,경상북도 경주시,경주BIS
KUB352028193,남아골,35.89155313,129.2874732,2025-10-31,5533,37020,경상북도 경주시,경주BIS
KUB352028194,물천교회,35.86802278,129.2834534,2025-10-31,5532,37020,경상북도 경주시,경주BIS
KUB352028195,물천교회,35.86794174,129.283451,2025-10-31,5531,37020,경상북도 경주시,경주BIS
KUB352028196,덕천2리입구,35.74441505,129.1795149,2025-10-31,4272,37020,경상북도 경주시,경주BIS
KUB352028197,개곡입구,35.73023045,129.3270069,2025-10-31,4273,37020,경상북도 경주시,경주BIS
KUB352028198,도리2리입구,35.93182525,129.0877513,2025-10-31,3272,37020,경상북도 경주시,경주BIS
KUB352028199,도리2리회관,35.93117282,129.0858895,2025-10-31,3273,37020,경상북도 경주시,경주BIS
KUB352028200,하신입구,35.774115,129.315117,2025-10-31,5535,37020,경상북도 경주시,경주BIS
KUB352028201,국태마을입구,35.77035215,129.3106104,2025-10-31,5536,37020,경상북도 경주시,경주BIS
KUB352028202,월산길,35.72898196,129.1978291,2025-10-31,4274,37020,경상북도 경주시,경주BIS
KUB352028203,양남면행정복지센터,35.67794001,129.4608837,2025-10-31,2204,37020,경상북도 경주시,경주BIS
KUB352028204,천군동입구,35.83136641,129.2844131,2025-10-31,1502,37020,경상북도 경주시,경주BIS
KUB352028205,문무대왕과학연구소,35.76554163,129.4933518,2025-10-31,2205,37020,경상북도 경주시,경주BIS
KUB352028206,문무대왕과학연구소,35.7655214,129.4931328,2025-10-31,2206,37020,경상북도 경주시,경주BIS
KUB352028207,회리삼거리,35.9233102,129.0728103,2025-10-31,3274,37020,경상북도 경주시,경주BIS
KUB352028208,흥덕왕릉입구,36.0147147,129.207729,2025-10-31,5537,37020,경상북도 경주시,경주BIS
KUB352028209,너죽골,35.73779133,129.1916681,2025-10-31,4275,37020,경상북도 경주시,경주BIS
KUB352028210,모아리,35.91945273,129.2512908,2025-10-31,5538,37020,경상북도 경주시,경주BIS
KUB352028211,대본3리,35.74792333,129.4871733,2025-10-31,2207,37020,경상북도 경주시,경주BIS
KUB352028212,대본3리입구,35.75110616,129.4911962,2025-10-31,2208,37020,경상북도 경주시,경주BIS
KUB352028213,고래섬마을,35.77404348,129.4945543,2025-10-31,2209,37020,경상북도 경주시,경주BIS
KUB352028214,고래섬마을,35.77408228,129.4946385,2025-10-31,2210,37020,경상북도 경주시,경주BIS
KUB352028215,고강리입구,35.70144476,129.059466,2025-10-31,3275,37020,경상북도 경주시,경주BIS
KUB352028217,원전현장인력양성원,35.77052785,129.4942316,2025-10-31,2211,37020,경상북도 경주시,경주BIS
KUB352028218,원전현장인력양성원,35.77113327,129.495124,2025-10-31,2212,37020,경상북도 경주시,경주BIS
KUB352028219,경주법주옆,35.77150753,129.3052235,2025-10-31,5539,37020,경상북도 경주시,경주BIS
KUB352028220,나정1리,35.78181844,129.4904574,2025-10-31,2213,37020,경상북도 경주시,경주BIS
KUB352028221,나정1리,35.78128718,129.4906592,2025-10-31,2214,37020,경상북도 경주시,경주BIS
KUB352028222,옥산2리입구,36.00618,129.1659116,2025-10-31,5540,37020,경상북도 경주시,경주BIS
KUB352028223,옥산2리입구,36.00624934,129.1660632,2025-10-31,5541,37020,경상북도 경주시,경주BIS
KUB352028224,육통리,36.01470339,129.2037527,2025-10-31,5542,37020,경상북도 경주시,경주BIS
KUB352028225,육통2리,36.01441321,129.199192,2025-10-31,5543,37020,경상북도 경주시,경주BIS
KUB352028226,송계입구,35.70378707,129.3221781,2025-10-31,4276,37020,경상북도 경주시,경주BIS
KUB352028227,송계입구,35.70377295,129.3224428,2025-10-31,4277,37020,경상북도 경주시,경주BIS
KUB352028228,영지공원,35.76267076,129.30598,2025-10-31,4278,37020,경상북도 경주시,경주BIS
KUB352028229,영지공원입구,35.76266265,129.3061677,2025-10-31,4279,37020,경상북도 경주시,경주BIS
KUB352028230,개곡1리마을회관,35.73154587,129.3303853,2025-10-31,4280,37020,경상북도 경주시,경주BIS
KUB352001185,도지마을,35.79306667,129.2715333,2025-10-31,1096,37020,경상북도 경주시,경주BIS
KUB352001186,도지삼거리,35.79775,129.2676667,2025-10-31,1099,37020,경상북도 경주시,경주BIS
KUB352001187,통일전삼거리,35.80092072,129.2638767,2025-10-31,1347,37020,경상북도 경주시,경주BIS
KUB352001188,양수장,35.7974,129.2568,2025-10-31,1246,37020,경상북도 경주시,경주BIS
KUB352001189,사천왕사지건너,35.81938333,129.2413167,2025-10-31,1072,37020,경상북도 경주시,경주BIS
KUB352001190,첫배반,35.82581667,129.2373667,2025-10-31,1319,37020,경상북도 경주시,경주BIS
KUB352001191,국립경주박물관,35.830945,129.229909,2025-10-31,1058,37020,경상북도 경주시,경주BIS
KUB352001192,동궁과월지,35.832779,129.226843,2025-10-31,1238,37020,경상북도 경주시,경주BIS
KUB352001193,선덕여고,35.838155,129.222388,2025-10-31,1201,37020,경상북도 경주시,경주BIS
KUB352001194,경고사거리,35.840168,129.228503,2025-10-31,1005,37020,경상북도 경주시,경주BIS
KUB352001195,분황사,35.8409,129.2324667,2025-10-31,1157,37020,경상북도 경주시,경주BIS
KUB352001196,남촌마을입구,35.840509,129.245963,2025-10-31,1073,37020,경상북도 경주시,경주BIS
KUB352001197,다산2리,36.04298333,129.2508667,2025-10-31,5081,37020,경상북도 경주시,경주BIS
KUB352001198,서라벌초등학교앞,35.83382,129.278506,2025-10-31,1193,37020,경상북도 경주시,경주BIS
KUB352001199,보문단지.경주월드,35.834167,129.283479,2025-10-31,1143,37020,경상북도 경주시,경주BIS
KUB352001200,경주세계문화엑스포공원.신라밀레니엄파크,35.833968,129.290733,2025-10-31,1020,37020,경상북도 경주시,경주BIS
KUB352001201,동해주유소,35.7955,129.39835,2025-10-31,2048,37020,경상북도 경주시,경주BIS
KUB352001202,농협창고,35.80152552,129.4999601,2025-10-31,2036,37020,경상북도 경주시,경주BIS
KUB352001203,감포종점,35.80364235,129.4965278,2025-10-31,2009,37020,경상북도 경주시,경주BIS
KUB352001204,남호비치타워,35.80494307,129.4969148,2025-10-31,2031,37020,경상북도 경주시,경주BIS
KUB352001205,감포읍행정복지센터입구,35.80797629,129.4989579,2025-10-31,2007,37020,경상북도 경주시,경주BIS
KUB352001206,등대삼거리,35.80781337,129.5023751,2025-10-31,2053,37020,경상북도 경주시,경주BIS
KUB352001207,감포시장.감포항,35.80422821,129.5026312,2025-10-31,2008,37020,경상북도 경주시,경주BIS
KUB352001208,농협창고,35.80127405,129.499904,2025-10-31,2035,37020,경상북도 경주시,경주BIS
KUB352001209,소바지,35.79946658,129.4986886,2025-10-31,2078,37020,경상북도 경주시,경주BIS
KUB352001210,전동고개,35.79664988,129.4922889,2025-10-31,2138,37020,경상북도 경주시,경주BIS
KUB352001211,전촌교,35.79108333,129.4916667,2025-10-31,2140,37020,경상북도 경주시,경주BIS
KUB352001212,전촌삼거리,35.7881,129.4899333,2025-10-31,2142,37020,경상북도 경주시,경주BIS
KUB352001213,팔조양지마을,35.78381667,129.4694,2025-10-31,2160,37020,경상북도 경주시,경주BIS
KUB352001214,팔조음지마을,35.78555,129.4639167,2025-10-31,2161,37020,경상북도 경주시,경주BIS
KUB352001215,노동,35.79167656,129.4530587,2025-10-31,2034,37020,경상북도 경주시,경주BIS
KUB352001216,어일정류소,35.79303,129.44133,2025-10-31,2111,37020,경상북도 경주시,경주BIS
KUB352001217,와읍,35.80028333,129.4317167,2025-10-31,2114,37020,경상북도 경주시,경주BIS
KUB352001218,안동.기림사.골굴사입구,35.80265,129.4236,2025-10-31,2090,37020,경상북도 경주시,경주BIS
KUB352001219,"안동2리,성편",35.79828333,129.4216833,2025-10-31,2093,37020,경상북도 경주시,경주BIS
KUB352001220,축암,35.79365,129.4067833,2025-10-31,2156,37020,경상북도 경주시,경주BIS
KUB352001221,동해주유소,35.79538333,129.3983167,2025-10-31,2049,37020,경상북도 경주시,경주BIS
KUB352001222,"장항,한수원본사",35.79438333,129.3945667,2025-10-31,2136,37020,경상북도 경주시,경주BIS
KUB352001223,화랑고등학교,35.79733333,129.38885,2025-10-31,2171,37020,경상북도 경주시,경주BIS
KUB352001224,가정,35.79766667,129.3853,2025-10-31,2002,37020,경상북도 경주시,경주BIS
KUB352001225,범곡,35.80086765,129.3748241,2025-10-31,2060,37020,경상북도 경주시,경주BIS
KUB352001226,추원,35.81525,129.3545333,2025-10-31,1326,37020,경상북도 경주시,경주BIS
KUB352001227,황용,35.82339395,129.3409545,2025-10-31,1388,37020,경상북도 경주시,경주BIS
KUB352001228,시부걸,35.82371667,129.33555,2025-10-31,1223,37020,경상북도 경주시,경주BIS
KUB352001229,덕동교,35.8267,129.3233333,2025-10-31,1092,37020,경상북도 경주시,경주BIS
KUB352001230,덕동댐,35.832301,129.310502,2025-10-31,1095,37020,경상북도 경주시,경주BIS
KUB352001231,보문단지.경주월드,35.833949,129.283345,2025-10-31,1144,37020,경상북도 경주시,경주BIS
KUB352001232,서라벌초등학교앞,35.83368,129.277695,2025-10-31,1192,37020,경상북도 경주시,경주BIS
